parameters,count,mean,std,min,25%,50%,75%,max
theta.371,4000.0,-0.354706020783391,0.42728370303472957,-1.8189008935757736,-0.640090683923829,-0.352170307658007,-0.07638336061089593,1.1686589696139604
theta.372,4000.0,-0.07295913531893125,0.44469485681464305,-1.6423554700425178,-0.37540397281925025,-0.0726180840706466,0.2282767043330932,1.722178256962989
theta.373,4000.0,-0.8548570829290282,0.42420227753866674,-2.4434231263106936,-1.1438730852739143,-0.8542203693932735,-0.5737843626568047,0.6846325329790085
theta.374,4000.0,-0.12659401711780963,0.415828490081985,-1.6812416769235992,-0.3900837833568059,-0.13135666400621338,0.1505799799514856,1.7067739912349855
theta.375,4000.0,-0.03646106881808953,0.43843770913396457,-1.9289752626157985,-0.3361452224011972,-0.04269382492386202,0.25381157793355985,1.58062199086628
theta.376,4000.0,0.48290244409899097,0.4566911179142994,-0.9523049292491291,0.16732543668652508,0.4788836683159875,0.8020994495547763,2.2835445356119846
theta.377,4000.0,0.013294950017234915,0.43890119666705746,-1.5278370032506234,-0.280629955531952,0.007727815261792288,0.30013272138035435,1.954050583472835
theta.378,4000.0,0.08126749515506318,0.43417710953629723,-1.354418084343246,-0.21192951740916224,0.07674078439519749,0.3727523893957032,1.7717309859073833
theta.379,4000.0,0.023100992098951913,0.44293418005138463,-1.7584598452626699,-0.27432945184442376,0.01141710793042237,0.3113128091750692,1.8782979350769047
theta.380,4000.0,2.1850664996026046,0.4864396028063257,0.5997260497636592,1.8642444804130132,2.1841649615024137,2.5205968946492794,3.795584028567784
theta.381,4000.0,0.48561351132793434,0.4721512883573188,-1.28821686324892,0.17366450032243988,0.47893061240857143,0.7999782264955639,2.138457865780095
theta.382,4000.0,0.8628471156754415,0.46914271026375076,-0.6122165150590556,0.5422461353296543,0.8553017342176323,1.1755375869788378,2.5808275190949463
theta.383,4000.0,-0.3281098432454166,0.44215116861076065,-1.880202650395208,-0.6263847346354878,-0.3387197800532327,-0.03731068041762514,1.2069454759156348
theta.384,4000.0,0.5343070559053932,0.454470750999065,-0.9793570060861219,0.23871938216213373,0.5323737126116299,0.8347637293811121,2.2628541089602487
theta.385,4000.0,1.1381064113052881,0.480340420530706,-0.622015070020363,0.8172362918390788,1.140519199755428,1.45616320591285,2.895414382602
theta.386,4000.0,-0.3796660660458052,0.4499038553019366,-2.030343057859806,-0.6875449341044676,-0.3962114819266036,-0.07553202855357614,1.5002537289158
theta.387,4000.0,-1.7351324583216254,0.4400283555600669,-3.4102027018620777,-2.0292383785558314,-1.7285201997430675,-1.4493495999969654,-0.25055639030287746
theta.388,4000.0,0.31135757341415526,0.4552167294618749,-1.4804912494005658,0.004505682000452212,0.30893643833455187,0.6172660246130893,2.2837729724900995
theta.389,4000.0,-1.3105277234554642,0.39895559255252133,-2.609321917388114,-1.5813944042136177,-1.3217399615152337,-1.0500428787930631,0.24794503992175426
theta.390,4000.0,-0.9236473062763726,0.40156375922505305,-2.591318628594897,-1.20514426977369,-0.92585091364629,-0.6499242717604903,0.7754808630102241
theta.391,4000.0,1.2570670540745716,0.48201830187121114,-0.6919646711041301,0.9161462835348679,1.2522643658425692,1.5831711863599325,2.9099902365334245
theta.392,4000.0,0.6141426993969984,0.48457317339252154,-0.9512521654646875,0.2887907520051249,0.6104666555865935,0.936628631521553,2.280921882750487
theta.393,4000.0,1.4582301356830358,0.4859272626167332,-0.15616673572966852,1.123584698653305,1.4547959335810978,1.7727482043910148,3.2657429609591055
theta.394,4000.0,0.3806346199860722,0.425598778318936,-1.358026719439528,0.095364033386894,0.37945459864761444,0.6577877730194037,1.7829182539672044
theta.395,4000.0,0.3459538493457253,0.47651279124660767,-1.3718567492966085,0.019076213228714133,0.3553509163087586,0.6728674315732879,2.018420934043847
theta.396,4000.0,0.007120373952222561,0.4484623264656295,-1.5416156698910954,-0.29743900955497893,0.0002480420903182151,0.31398453127256304,1.775107985442223
theta.397,4000.0,2.294134406709343,0.4876543864144672,0.5679441036250047,1.9603739566541538,2.2917242629620587,2.620923001739284,4.2602371712118945
theta.398,4000.0,0.28315175621554234,0.5005994214953036,-1.6036203992867322,-0.060935677233964265,0.2832968835865342,0.6334948196294271,2.0464959157351186
theta.399,4000.0,-0.8701174686890475,0.4452341998919953,-2.532220441770287,-1.171359127171544,-0.8737983390752032,-0.5684736116417983,0.6760187167536199
theta.400,4000.0,1.0462153138237926,0.46193765200677694,-0.644803744904537,0.73694230677923,1.0403325380117536,1.3475260433341059,2.6069118885408686
theta.401,4000.0,0.9211508409467499,0.4847931781634286,-0.6783588688031292,0.5988686352750445,0.9169868715218316,1.241610541971851,2.781022430349803
theta.402,4000.0,1.73908959426771,0.5052969478609143,-0.013968092652597741,1.3962014010610322,1.7359649262104386,2.0899015671862182,3.3073687466800314
theta.403,4000.0,-0.6730361047700021,0.4387001369421693,-2.1215029900889837,-0.972124300690676,-0.691356806224012,-0.37693933828957016,1.206085277638252
theta.404,4000.0,-0.5276804114272307,0.42944696032934154,-1.9045061909398964,-0.8193956680076712,-0.5266054029213363,-0.23059969006530678,0.7973712635223189
theta.405,4000.0,-0.31947509856749834,0.4631078589720546,-1.9338909898030012,-0.6394424883394327,-0.3214326557430427,-0.006382884993628081,1.3528883582117843
theta.406,4000.0,-0.82970899112321,0.4532856291907089,-2.5345500279059054,-1.1320243584235568,-0.848045855426591,-0.5263802004378966,1.0097758898586864
theta.407,4000.0,-0.08898399489776543,0.4652325191081745,-1.7559636713934508,-0.3947543707712746,-0.10713526280786603,0.20866989470861896,1.726447508090202
theta.408,4000.0,-0.37761288861350206,0.4455473748133741,-1.8241087921321266,-0.6779993954774083,-0.38873122833798,-0.08343388015791459,1.0268985290217545
theta.409,4000.0,1.4086877320837417,0.4736244955376963,-0.5437078572101798,1.0885967135673302,1.4061395027936727,1.7233031742411236,3.0906552834636045
theta.410,4000.0,-0.638758812111398,0.41240478060653396,-2.2198511477177,-0.927286105295396,-0.635112259272199,-0.3631658933626078,0.7780449045412496
theta.411,4000.0,-0.5274779005615817,0.4108701215317702,-1.9194338226259695,-0.8105716661612609,-0.5418183236988545,-0.2469122471479678,1.3152690977627743
theta.412,4000.0,0.12069194936100487,0.4328067470331209,-1.5014597689592644,-0.1659768147771022,0.12102203853434493,0.40282061976047945,1.9338576375566057
theta.413,4000.0,1.1416206789271275,0.4874177507416332,-0.6612297131599827,0.805374385353181,1.1397323707323879,1.4678631605630357,2.7632432059668606
theta.414,4000.0,-0.6972682722709197,0.40913234471925086,-2.2696242171696297,-0.9704652933630624,-0.706937080969172,-0.42060220422459565,0.7033658305900855
theta.415,4000.0,-0.6293828967258016,0.4467125646374055,-2.0073782228941672,-0.9366767295005048,-0.6359298505933917,-0.3346382814629135,0.8167658101353872
theta.416,4000.0,0.4066887307492627,0.4621667079988984,-1.3534992125177678,0.11104398542787809,0.4097463505470291,0.7081166543262947,2.195175507899241
theta.417,4000.0,1.1230708647765695,0.481899467430054,-0.5218279418119022,0.7911988077092812,1.1191447041056728,1.4497132523603686,2.7904474481963986
theta.418,4000.0,0.12359118911149433,0.4399002234537675,-1.3148977117613925,-0.1766326334118058,0.11999822864015003,0.4239507479766823,2.0026717147975717
theta.419,4000.0,-1.0406470818598692,0.4320645238933211,-2.4292144573030776,-1.3306321147169542,-1.0449626642254926,-0.7573645721283442,0.6658532065758563
theta.420,4000.0,1.1841307018367186,0.46680083654449384,-0.503965278348229,0.8665342454463971,1.1766164577850016,1.5023545319377845,2.8071221199227128
theta.421,4000.0,1.2522008843796077,0.47738549455296575,-0.4282660662118928,0.932295689492486,1.2501138671473115,1.568009660867412,3.0819654574362
theta.422,4000.0,0.0041521691107108795,0.4539232658944331,-1.9197911715097218,-0.3037216719132893,0.004025804618409661,0.3143844432155448,1.8273226783256016
theta.423,4000.0,0.04329738185640378,0.4991233817276695,-1.604935518973025,-0.296956603031475,0.03675662611295685,0.3797239943714242,1.8673905237202273
theta.424,4000.0,-0.99635424816568,0.467550244964101,-2.699839856982322,-1.3076950839925863,-1.0065669833301112,-0.6943202392792862,0.8807983595176594
theta.425,4000.0,-0.1965324563923715,0.45629707317741103,-1.7131388293944403,-0.5001412860841985,-0.20249670815896567,0.1030472726704847,1.3487459948418736
theta.426,4000.0,0.5915179689091433,0.4673072110531119,-1.1515831968870485,0.27005475543602536,0.5954780737688019,0.9042415113890306,2.4510430695077217
theta.427,4000.0,-1.1492729793777754,0.4251605997598209,-2.523257684399007,-1.4315031213308385,-1.1606093988464803,-0.8718392696706531,0.4114422630820809
theta.428,4000.0,-0.8344136012339372,0.4084768564917705,-2.2763603899837666,-1.109188129714711,-0.8403416047304468,-0.5651842612459536,0.6891010005297797
theta.429,4000.0,0.2677141692852794,0.502780055467847,-1.3657072505401384,-0.07460636699646998,0.26321000371201236,0.6097926558907881,2.2627232742348276
theta.430,4000.0,-0.9294885955099994,0.4412060498389795,-2.5723906258336755,-1.2336798876024768,-0.9266597418021056,-0.6345317360941889,0.7126462765362558
theta.431,4000.0,-1.4747403838212696,0.3873104330273527,-3.12990000980895,-1.7382317743855635,-1.4744471808155137,-1.2116341362834349,-0.21691836686251317
theta.432,4000.0,0.3719432422446697,0.44224508476280006,-1.4833448619658447,0.07589841340833824,0.3631125784331467,0.6670627468567355,2.1066528282156267
theta.433,4000.0,-1.2779027640446752,0.3958008001903548,-2.822854623579731,-1.541833376589283,-1.2837646703992485,-1.0200756206640587,0.3632640951888294
theta.434,4000.0,-0.5419043950228222,0.4345552614341658,-1.8783041079349374,-0.83416052425297,-0.560285807150865,-0.2554205695056465,1.4482957532903826
theta.435,4000.0,0.25820094312213204,0.44365501757049,-1.2522655643853664,-0.04912836818711146,0.2568197514353917,0.5518991334474898,2.0583434272308927
theta.436,4000.0,0.04722752550762904,0.45290733599468275,-1.3136285296696675,-0.2723786508033844,0.04158885999312917,0.35468062056196537,1.644739079442899
theta.437,4000.0,0.745105857311421,0.4656153994757125,-0.9304250182234557,0.434352519710989,0.742981054614912,1.0579734244346284,2.4692883009928925
theta.438,4000.0,0.2991060923433643,0.43644131935607766,-1.3104195452102683,-0.003788437924245781,0.2951877347309306,0.5902130432822363,2.2064714839987265
theta.439,4000.0,0.5319820736801267,0.48888714065907835,-1.5300077274468007,0.1969589159781569,0.5295018843602187,0.860440356753106,2.1793430532651117
theta.440,4000.0,0.6696360900948826,0.49444751439163737,-1.0485445411192615,0.3404021718640372,0.6698743891939484,0.9911014741314871,2.475224789507063
theta.441,4000.0,-0.11967289306984875,0.44365295680864597,-1.7163710539119577,-0.41281622636143167,-0.123625569327002,0.1744061949368668,1.5163219179123408
theta.442,4000.0,1.1701474273376504,0.49183944945375196,-0.5148753260988553,0.834134079994859,1.1662387192041004,1.502678247411417,2.9582261749038956
theta.443,4000.0,0.6995830846151677,0.4504124014139834,-0.9449483932153578,0.39221489565507595,0.6868742800516724,0.986771348721212,2.3325103838286365
theta.444,4000.0,0.7438009236711346,0.46626726114122957,-1.018459522903875,0.42856828471305464,0.7401974580211376,1.0619225407822888,3.4036383701349813
theta.445,4000.0,0.18746984274782497,0.4600098750069456,-1.4535409558932595,-0.12097414864772779,0.1846622995094459,0.5001419296265065,1.862249019276728
theta.446,4000.0,-1.9784507146021735,0.44511141223520956,-3.7748196893717227,-2.269372207427412,-1.9653958513334615,-1.683734916232943,-0.45674235760184356
theta.447,4000.0,-1.3295307981508482,0.42109328023247167,-2.7950516748903342,-1.6261143549707342,-1.3333965680037196,-1.0379707989850717,0.14402650113245263
theta.448,4000.0,-0.5233136525802181,0.43440229819133613,-2.005289243085462,-0.81770754526977,-0.5405906347709091,-0.22682987879301403,1.0800714362903574
theta.449,4000.0,-0.4180665028574731,0.4339713207791893,-2.000002845536667,-0.709501219326931,-0.420252637682791,-0.12630631559254382,1.0916713573943013
theta.450,4000.0,-2.394343911765652,0.45814160616382754,-4.056747897005417,-2.6920093542980648,-2.3819161938472346,-2.082742334345235,-1.0275329513769929
theta.451,4000.0,0.8377146225485982,0.47190686483566513,-0.722235638080108,0.5094364769620527,0.8290672255576947,1.1533887629994852,2.5485649374857244
theta.452,4000.0,-0.16787453386803258,0.47236600282915114,-1.811293743809906,-0.4868739632106744,-0.16761732541843813,0.14940231123404046,1.386074952802363
theta.453,4000.0,-0.7037677765051451,0.41794744152873003,-1.9795460179961002,-0.9900024353842596,-0.7182751989972043,-0.41918558751337975,1.1115532266536643
theta.454,4000.0,-1.259542116862006,0.4107809771535091,-2.924084612123669,-1.540662057807813,-1.2521963218084453,-0.9783396687931611,0.18877461465832915
theta.455,4000.0,-1.3973078963922052,0.3919338740259839,-2.824792745353537,-1.654810124041137,-1.404911329413717,-1.1394633330285724,-0.008284637633116876
theta.456,4000.0,0.029090173618542717,0.4392552863428725,-1.5566399457090059,-0.27742834035580166,0.02772845141175763,0.32693370006343475,1.4972363094599328
theta.457,4000.0,0.10439328184491561,0.47583286796953456,-1.941471769277355,-0.21493721119738068,0.10055802049287262,0.40876002664603917,2.327900531814548
theta.458,4000.0,-1.3561456626583315,0.45944670006267463,-2.9825548610624106,-1.6702480634343324,-1.3652594881519269,-1.0371770910473381,0.19583861926630555
theta.459,4000.0,-1.3340841350392898,0.4027344331201934,-2.604754556781869,-1.6135396175822745,-1.3406807270927064,-1.0673868464540364,0.23436132850135952
theta.460,4000.0,0.44360153903075433,0.4930276113945798,-1.1772083582689914,0.10997095115524386,0.4385006745911231,0.7673040910622524,2.302464455245855
theta.461,4000.0,-0.5816262675907651,0.42435963462766885,-2.0294948104988073,-0.8696131727708929,-0.5890252122959102,-0.30410274284315475,1.304613697776039
theta.462,4000.0,1.0614721050761282,0.50839414170109,-0.5454091221899404,0.7094461334257528,1.0492555653164162,1.400360282401367,3.011413029158592
theta.463,4000.0,0.5481772301804467,0.4730287723895718,-1.086807409292571,0.2236429221757624,0.5472712214213973,0.8581644983274278,2.168897840158304
theta.464,4000.0,1.0196527108114246,0.4811676314907322,-0.778594908606101,0.6969181612525306,1.0132235881844922,1.3498500687847508,2.7781955688165163
theta.465,4000.0,-0.04866958042874029,0.4262958469274526,-1.5238981387669928,-0.3367126249138337,-0.0482735566374459,0.2403232607917914,1.2904203472832516
theta.466,4000.0,0.7766050234371202,0.48351173694297245,-0.8480209740060892,0.4493025292418888,0.7644413891532476,1.0994579120292276,2.580541463048621
theta.467,4000.0,-0.41987098681960533,0.4744343061645577,-2.0235046891155246,-0.7467070650526165,-0.43684034820211615,-0.08772954106488472,1.2401281819113128
theta.468,4000.0,1.2694346584806222,0.5274804552359137,-0.5965267867194886,0.9155232259885223,1.2629472504410715,1.626570728191943,3.130997006019255
theta.469,4000.0,0.7290098915237682,0.4668868869769971,-1.4111870303616487,0.4185140002253528,0.7170988125320465,1.03118458798088,3.1531295551876464
theta.470,4000.0,0.28016159083019565,0.4616157734218898,-1.434293833933293,-0.037239315024753354,0.2871417442592292,0.5972833561669566,2.092491354309289
theta.471,4000.0,-1.4793634847332031,0.41729364890793696,-2.9531080802740677,-1.7655446527419785,-1.4835709077837285,-1.1986955039747473,0.025545674692969776
theta.472,4000.0,-1.3058702371021982,0.39258757025421886,-2.763245772120023,-1.5735333367851458,-1.3077931954639994,-1.0406522806426635,0.43473315941662416
theta.473,4000.0,-0.40291738944884675,0.4250777075560969,-2.0290457252600733,-0.6869856517985715,-0.40191992304749385,-0.12052698238089371,1.0401396310720417
theta.474,4000.0,-0.037830078979934255,0.46387542607633664,-1.7133564507369865,-0.3563169226106856,-0.033929126019861366,0.26939876670799623,1.5607123376281227
theta.475,4000.0,1.8622932657709603,0.5112216178923288,0.240869460912165,1.5252116053158096,1.8713990783928534,2.2095976349755633,3.7424468401866737
theta.476,4000.0,-0.563327310009907,0.43920381768715955,-1.9595730096298398,-0.867792515477564,-0.5641490855630507,-0.26114023277272025,1.2238001967527763
theta.477,4000.0,0.6216409753316772,0.4631322561914711,-0.9668930485905182,0.3079696181747195,0.6115070048331425,0.9266424856976342,2.2523373499536032
theta.478,4000.0,0.18921883528900352,0.4546038024420548,-1.3983317707356877,-0.12201530574884051,0.1713698177593138,0.4935899518261944,1.8580443135779703
theta.479,4000.0,1.382449757230187,0.4930301811866208,-0.2364865650895367,1.0501718043751884,1.3866297047285965,1.7113937632262815,3.3942222051737336
theta.480,4000.0,0.13762034938019793,0.43980648057544347,-1.3888520336923216,-0.1573824849822793,0.1311436153929758,0.42917909108694074,1.8194153742123667
theta.481,4000.0,0.037622804188343455,0.44976249743837954,-1.480949926021659,-0.2603887533150889,0.031013706104554957,0.33740474510656315,1.7660750206931604
theta.482,4000.0,-0.6087034208521618,0.47084641637539243,-2.1839477494040844,-0.9361533384411276,-0.6138039557237587,-0.28574254095351104,1.136875512702618
theta.483,4000.0,-0.6534611491667217,0.421444575959923,-2.0670474287064744,-0.9395921793175295,-0.6571913456196701,-0.36820619549264955,0.8447853163916457
theta.484,4000.0,-0.5860146013104521,0.42997854498123533,-1.9869999872894248,-0.8846897147894909,-0.592049235687719,-0.29290862623201963,0.9223361815879898
theta.485,4000.0,1.3306975845365454,0.4741894702978553,-0.19028950712098033,0.9995831310229808,1.323026602379033,1.6591392836107919,2.869357196816958
theta.486,4000.0,1.487455621806242,0.5015287202887511,-0.2204350953700671,1.1408903349279167,1.485729586698354,1.8299518272028643,3.1386363237536345
theta.487,4000.0,0.36431206036400693,0.4858441585950006,-1.189456466839158,0.032317703421395,0.35633521295502546,0.6866697183129822,2.067666295263542
theta.488,4000.0,-0.6142508276539963,0.45673560497882343,-2.02051888544399,-0.9330688740020301,-0.6193017472454628,-0.3164556111248323,1.0771829739778762
theta.489,4000.0,-1.031790741260251,0.40338027043929997,-2.5547848869263015,-1.2996786326843859,-1.031022371266912,-0.7758951847970075,0.35943086231554666
theta.490,4000.0,0.39028771338592494,0.47415865175479777,-1.260995794207441,0.06656849504923987,0.38449819224162407,0.7079127035540788,2.121276528401021
theta.491,4000.0,-1.5854773906193527,0.42586821899255484,-3.026288797336637,-1.87172661892634,-1.584392781356679,-1.3033511755593759,0.08862751457881482
theta.492,4000.0,2.012782539515363,0.48866749200869364,0.24299009834010657,1.687540003657241,2.017070625995659,2.344612353856558,3.650437647670407
theta.493,4000.0,-0.7640844209756951,0.4473135660776251,-2.5267629518524193,-1.0622290620452957,-0.7713375430887639,-0.46514849352299337,0.786805357161344
theta.494,4000.0,0.06610875983387088,0.43304896821520206,-1.2426270423606998,-0.22580759455295693,0.057635533633259434,0.3695173447650241,1.5624955014497768
theta.495,4000.0,3.075236708281914,0.5010282515099218,1.0845815445967433,2.7395291380031415,3.0800552950629947,3.388902128455128,5.052026404703587
theta.496,4000.0,-0.7852834186126096,0.48260595854972366,-2.3880538383483167,-1.1275993428817792,-0.7893715551580942,-0.4540735758726667,0.886548150933528
theta.497,4000.0,0.6205397959152834,0.4873617271435406,-1.2839192135962987,0.2914611315844595,0.6147581184773467,0.943323739075467,2.4932455404121505
theta.498,4000.0,-1.2185331226107385,0.4259651386036078,-2.7193809823901685,-1.500940424501121,-1.229512135084633,-0.9416287177350134,0.2896503332642098
theta.499,4000.0,0.9665112796063297,0.4803458492999439,-0.7897532771476057,0.6344477174784481,0.9629065592436847,1.2965894017751967,2.7475834219114046
theta.500,4000.0,-0.3462921150562097,0.44716579497083947,-1.7689869860115834,-0.646381455609993,-0.35585669239896756,-0.053457298010819845,1.2713367514867193
theta.501,4000.0,-0.26254723305520683,0.44365465105709845,-1.7374361763880624,-0.563723847283665,-0.26138028547561853,0.04129674379960041,1.3698441149647538
theta.502,4000.0,0.5666546843327143,0.4824814764379639,-1.2411615134728038,0.24293248662313405,0.5649302327743762,0.8830032790644147,2.38269210557492
theta.503,4000.0,-1.249682732755611,0.40717247728886186,-2.598406607297708,-1.5251102830555796,-1.2519111053136773,-0.9734399452991126,0.06753563220969895
theta.504,4000.0,0.8044832681932327,0.4783157058836243,-0.8853129509729549,0.4842968288801538,0.7923448528784187,1.1158097605569819,2.736379612919168
theta.505,4000.0,0.7068631865681702,0.47820940783091015,-1.155204466888346,0.39021349831905594,0.7016673705402698,1.0200563660465303,2.770515487640493
theta.506,4000.0,1.4509424967036277,0.4658633904471349,0.002442040224851505,1.1389163230450963,1.4484109663127591,1.7576386365781913,3.073688311013113
theta.507,4000.0,-1.8739394005973344,0.42812327689574214,-3.6800276318545166,-2.16289594485589,-1.8696822465471736,-1.5903351758265116,-0.22713923959242244
theta.508,4000.0,-0.05180267908765617,0.4530302725227975,-1.5896528172057167,-0.36130632391445194,-0.0581369263571065,0.258315803091378,1.6205633354465534
theta.509,4000.0,0.6459877345376805,0.47532057295461533,-1.1774018433822346,0.32580175764331065,0.644623184502547,0.9554461332463471,2.434674533621442
theta.510,4000.0,-0.31173116675664947,0.44111212190659577,-2.0060223930407592,-0.6073832385718263,-0.32259539649240887,-0.014944689416412407,1.2474662793893065
theta.511,4000.0,-1.8745514093936588,0.42977605742062436,-3.404365055447043,-2.150785075254764,-1.8695223181526246,-1.5863370644189239,-0.2728794847553623
theta.512,4000.0,-0.8901278476203861,0.4174185477010029,-2.581835610439025,-1.1667150954180163,-0.8940993323291007,-0.6188099760912603,0.5864132254977673
theta.513,4000.0,-0.6584184419726505,0.44546229877207866,-2.2858864441334616,-0.9615488989727875,-0.6591443864251851,-0.3582954907755054,1.0177005566144297
theta.514,4000.0,0.012597860945841621,0.47100821496667644,-1.9245392679276245,-0.30209561038249155,0.011520900795000833,0.3334100060885572,1.5532106599865616
theta.515,4000.0,-0.32078816771507657,0.43901851980498396,-1.7518218622228878,-0.62878692736353,-0.32727318974836145,-0.020775693247116995,1.1805226793567076
theta.516,4000.0,-0.3183851521998799,0.4403363851863651,-1.9067828936651967,-0.6075542597770093,-0.3139585467434495,-0.02934740409251762,1.3819518303414655
theta.517,4000.0,-0.3714874015515411,0.4286421452441705,-1.7356714452864495,-0.667603204301277,-0.37309378351822153,-0.07721911475143362,1.1971190280080444
theta.518,4000.0,-0.19421826959158267,0.4676141620186045,-1.9601139138128854,-0.503054246992953,-0.20065420744275989,0.11019728442595618,1.8663831507479292
theta.519,4000.0,-0.3397693396625897,0.46324508716745455,-2.1541617154573593,-0.6448215726869285,-0.33853132551110504,-0.03483543894274589,1.3388353982762382
theta.520,4000.0,1.0167514203481456,0.4825640542200883,-0.8255188776577058,0.7069005147397505,1.0186822610432058,1.3506648253911668,2.7222455470897473
theta.521,4000.0,-1.0427800991126488,0.43921925890683094,-2.4529098731391987,-1.341688583909837,-1.0473520535700165,-0.7555289194907111,0.5981336233593394
theta.522,4000.0,0.3837593469762794,0.4675140964785021,-1.363349623767512,0.06049733096605733,0.3740205988585421,0.6991920976477317,2.4559381019062387
theta.523,4000.0,-0.4373968458722883,0.4346008140030967,-1.9651189827064377,-0.7244326632186904,-0.4365221999717165,-0.14830293876037004,1.1194398167308863
theta.524,4000.0,-0.14089333252096806,0.4201058356365581,-1.8258113233028703,-0.42293639588988863,-0.14404804402702676,0.13650616348813194,1.3506329531137473
theta.525,4000.0,0.49774142551237005,0.43639487103104313,-1.371111296646638,0.21151796013685306,0.49347286470333107,0.7812355828400501,2.635299104966365
theta.526,4000.0,-0.9432080337338687,0.4414240609277924,-2.4482025552384523,-1.236170860768917,-0.9490684825547483,-0.6570922791261097,0.6305285463213174
theta.527,4000.0,-0.5284931226927879,0.4381329865843257,-2.006604877495133,-0.8208710269522832,-0.5257072149922415,-0.2374094428239616,1.320161585389711
theta.528,4000.0,0.8778185110285371,0.47710513812693434,-0.7064444121914493,0.5578294787583454,0.8701820976023079,1.2025424927412738,2.9420063452099887
theta.529,4000.0,0.07812607655383894,0.42168562005740345,-1.4310922969307724,-0.2035194506779014,0.07156142559362859,0.357595761416649,1.5231079424172316
theta.530,4000.0,0.20431971548767588,0.47729786873349594,-1.7006897034067614,-0.1234841581413847,0.2113305585377434,0.5202799904252318,2.060405041945251
theta.531,4000.0,-0.5999083508790699,0.4779338840865952,-2.2898513727241268,-0.9207257141296151,-0.6091761763576491,-0.2857481495653779,1.0918001014748948
theta.532,4000.0,0.5736856902979763,0.42503043980722616,-0.9510213300580762,0.28417042209155635,0.5722015010299903,0.8627757636891074,2.04585881285077
theta.533,4000.0,-0.08692841149229946,0.44652264926606666,-1.4955973160347888,-0.4002537368866677,-0.0933056187312546,0.22626693355888372,1.4591543233015922
theta.534,4000.0,-0.4332066088352952,0.4146576281505768,-1.983544323535131,-0.7021113144288671,-0.43953289611213453,-0.1696676045460277,1.1170291400632122
theta.535,4000.0,1.3723668673578453,0.4816797766065317,-0.10918444613926921,1.0393467739179743,1.3620997003822244,1.7032728232447516,2.96245241855605
theta.536,4000.0,-0.4025072615536457,0.4372563839977474,-2.0526703193791844,-0.7006213108172905,-0.41242892018715466,-0.11424097271015159,1.4567928727035917
theta.537,4000.0,0.4332113469892043,0.46670971524379234,-1.4685167845788554,0.10353249217454386,0.4345645192766261,0.7596761730108881,2.143229937932
theta.538,4000.0,0.8658903586904346,0.5005992807066876,-1.6018882422498488,0.5436366560657078,0.8639952723615695,1.2057383226257943,3.142777155308012
theta.539,4000.0,0.7972474124701148,0.44973023354266933,-0.9442312959717206,0.48607292469997465,0.7966022451805088,1.1087728402917534,2.3395883991980133
theta.540,4000.0,-0.7251252879202577,0.4185178736241845,-2.1026856644643717,-1.0068310339229551,-0.7297911776545303,-0.44872525070063984,0.9743849261481586
theta.541,4000.0,0.5112009752433702,0.44031322365714104,-1.0764552458230214,0.2047105906713234,0.4995376415003236,0.8065848364597971,2.073887314282291
theta.542,4000.0,0.5142567392881628,0.44434132742829563,-1.173489698410515,0.22633267265758414,0.5210897190266373,0.8105993096492952,2.1475888697783456
theta.543,4000.0,0.22149582631933043,0.4807188143902612,-1.595980808715757,-0.1024905470420382,0.22881953144895578,0.5479475118313797,2.212700878355841
theta.544,4000.0,0.3497641024012554,0.48002364654473545,-1.443451799418103,0.018904540174410706,0.34836990612279345,0.6691757042530111,2.0292675688401878
theta.545,4000.0,0.8736210003221427,0.4734742479147437,-0.951612907173371,0.5493088955474092,0.8656838984196014,1.186539280691016,2.6527896672475992
theta.546,4000.0,-0.04695503185714708,0.42274342399081205,-1.6436918826003983,-0.33816194250932247,-0.05338067059411998,0.24219029635784037,1.514657368456899
theta.547,4000.0,-0.6604299123887393,0.4063450528592243,-1.9694633446414709,-0.933207466119133,-0.6665534979149893,-0.383483469875825,0.7924244254662737
theta.548,4000.0,0.046012339561391,0.44087075915702284,-1.5829337041338678,-0.2525070296597475,0.03961533445051603,0.346285425336031,1.5202097985227891
theta.549,4000.0,-2.160962110630924,0.4618159557704282,-3.8583577984129978,-2.4675371681763645,-2.1539291803689107,-1.845634085545118,-0.5418167574909856
theta.550,4000.0,0.2532854784720165,0.43930887692407067,-1.1873770012042093,-0.04560051477304636,0.242887968373649,0.5482844936701803,1.9460017000836192
theta.551,4000.0,0.843309751496307,0.4819144360339006,-0.809272844306864,0.5189243748427435,0.8261467115173359,1.157381969945529,2.4348360055659652
theta.552,4000.0,-0.41388615846206867,0.4495289783635304,-1.856316658283759,-0.7174278160545124,-0.4139353408507415,-0.12377774288573014,1.2387099832671342
theta.553,4000.0,-1.1319849444585652,0.42745632490688734,-2.6578388917543263,-1.4119949857503522,-1.1327401639651526,-0.8586049245103649,0.39048175864170753
theta.554,4000.0,-0.5431437485306958,0.4594519979372456,-2.0196587633091694,-0.8585261890491716,-0.5490322682062597,-0.2396759655567224,1.4332185735004637
theta.555,4000.0,0.22839328907578757,0.43573668676649746,-1.3126758211673764,-0.06423127885709057,0.22762204443354978,0.5158464719713575,1.9219704867517886
theta.556,4000.0,-0.8838938600128691,0.43138595908838956,-2.5148000698036608,-1.1825947580979619,-0.8897066953204056,-0.5903504875123722,0.7581397202918561
